tourney_spectators,year,tourney_id
2596,2017,2017-W-WITF-MAR-02A-2017-15
2595,2017,2017-W-WITF-EGY-20A-2017-15
2594,2017,2017-W-WITF-EGY-27A-2017-15
2594,2017,2017-0544-C
2590,2017,2017-W-WITF-ESP-08A-2017-15
2588,2017,2017-6911-C
2585,2017,2017-W-WITF-EGY-11A-2017-15
2584,2017,2017-0402-A
2581,2017,2017-7581-A
2580,2017,2017-5018-C
2578,2017,2017-W-WITF-POR-08A-2017-15
2577,2017,2017-0439-A
2571,2017,2017-6239-C
2570,2017,2017-W-WITF-POL-06A-2017-15
2570,2017,2017-W-WITF-BOL-01A-2017-15
2565,2017,2017-6865-C
2564,2017,2017-0891-A
2562,2017,2017-W-WITF-ROU-07A-2017-15
2557,2017,2017-W-WITF-ESP-05A-2017-25
2556,2017,2017-W-WITF-JPN-14A-2017-100
2554,2017,2017-W-WITF-CZE-01A-2017-25
2554,2017,2017-1049-I
2553,2017,2017-W-WITF-FRA-15A-2017-25
2553,2017,2017-W-WITF-FRA-05A-2017-60
2549,2017,2017-0586-C
2531,2017,2017-0854-C
2530,2017,2017-W-WITF-TUN-22A-2017-15
2524,2017,2017-W-WITF-USA-37A-2017-25
2519,2017,2017-7808-C
2516,2017,2017-W-WITF-EGY-15A-2017-15
2511,2017,2017-1077-I
2507,2017,2017-1063-I
2503,2017,2017-W-WITF-TUN-29A-2017-15
2502,2017,2017-7339-C
2496,2017,2017-W-WITF-USA-39A-2017-80
2494,2017,2017-7351-C
2483,2017,2017-W-WITF-HUN-05A-2017-100
2483,2017,2017-W-WITF-FRA-04A-2017-25
2482,2017,2017-W-WITF-BRA-09B-2017-15
2459,2017,2017-W-WITF-ITA-28A-2017-25
2446,2017,2017-W-WITF-GER-14A-2017-25
2444,2017,2017-W-WITF-TUR-22A-2017-60
2443,2017,2017-W-WITF-TUN-20A-2017-15
2443,2017,2017-7341-C
2442,2017,2017-W-WITF-GER-09A-2017-25
2439,2017,2017-W-WITF-CZE-06A-2017-15
2437,2017,2017-7736-C
2437,2017,2017-W-WITF-GRE-10A-2017-15
2435,2017,2017-W-WITF-USA-18A-2017-25
2430,2017,2017-0301-A
2424,2017,2017-W-WITF-EGY-09A-2017-15
2422,2017,2017-7701-C
2421,2017,2017-W-WITF-EGY-18A-2017-15
2419,2017,2017-1082-I
2419,2017,2017-W-WITF-GRE-01A-2017-15
2393,2017,2017-1086-P
2388,2017,2017-W-WITF-MNE-01A-2017-25
2387,2017,2017-W-WITF-JPN-02A-2017-25
2379,2017,2017-W-WITF-AUS-05A-2017-25
2375,2017,2017-7318-C
2371,2017,2017-W-WITF-BLR-02A-2017-15
2370,2017,2017-W-WITF-TUR-43A-2017-15
2360,2017,2017-W-WITF-CHN-05A-2017-100
2346,2017,2017-W-WITF-ROU-03A-2017-15
2343,2017,2017-W-WITF-TUR-44A-2017-15
2343,2017,2017-6787-C
2338,2017,2017-W-WITF-FIN-02A-2017-15
2338,2017,2017-7288-C
2333,2017,2017-W-WITF-GER-05A-2017-25
2332,2017,2017-W-WITF-POR-04A-2017-15
2328,2017,2017-W-WITF-KOR-06A-2017-15
2323,2017,2017-1076-I
2292,2017,2017-0533-A
2287,2017,2017-W-WITF-COL-01A-2017-15
2272,2017,2017-W-WITF-CZE-03A-2017-80
2252,2017,2017-7703-C
2248,2017,2017-W-WITF-GER-03A-2017-25
2248,2017,2017-W-WITF-TUR-14A-2017-60
2238,2017,2017-7648-A
2237,2017,2017-W-WITF-FRA-20A-2017-15
2229,2017,2017-1027-I
2228,2017,2017-W-WITF-IND-05A-2017-25
2221,2017,2017-W-WITF-TUR-01A-2017-15
2206,2017,2017-W-WITF-UZB-02A-2017-25
2202,2017,2017-W-WITF-TUR-34A-2017-15
2201,2017,2017-W-WITF-TUR-41A-2017-15
2201,2017,2017-W-WITF-NED-02A-2017-25
2190,2017,2017-W-WITF-USA-17A-2017-25
2183,2017,2017-W-WITF-TUN-02A-2017-15
2181,2017,2017-W-WITF-USA-40A-2017-80
2178,2017,2017-0337-A
2170,2017,2017-0894-I
2154,2017,2017-7776-C
2147,2017,2017-W-WITF-ESP-17A-2017-15
2138,2017,2017-W-WITF-BLR-01A-2017-15
2134,2017,2017-W-WITF-GRE-09A-2017-15
2131,2017,2017-W-WITF-CZE-08A-2017-15
2121,2017,2017-1763-C
2094,2017,2017-W-WITF-UAE-01A-2017-100
2090,2017,2017-W-WITF-TUR-10A-2017-15
2057,2017,2017-W-WITF-ARG-01A-2017-15
2046,2017,2017-1041-I
2008,2017,2017-3473-C
2004,2017,2017-0783-C
2002,2017,2017-W-WITF-FRA-02A-2017-15
2000,2017,2017-W-WITF-AUS-07A-2017-60
1965,2017,2017-W-WITF-THA-06A-2017-25
1960,2017,2017-7650-A
1936,2017,2017-W-WITF-KAZ-05A-2017-100
1909,2017,2017-W-WITF-CAN-06A-2017-60
1900,2017,2017-0600-C
1891,2017,2017-W-WITF-ITA-31A-2017-25
1851,2017,2017-W-WITF-TUR-03A-2017-15
1837,2017,2017-W-WITF-CHN-06A-2017-25
1803,2017,2017-W-WITF-TUN-01A-2017-15
1757,2017,2017-W-WITF-GBR-11A-2017-100
1754,2017,2017-0447-C
1725,2017,2017-7004-C
1718,2017,2017-0602-P
1709,2017,2017-W-WITF-GER-12A-2017-25
1706,2017,2017-W-WITF-FRA-17A-2017-80
1671,2017,2017-W-WITF-EGY-23A-2017-15
1667,2017,2017-1768-C
1662,2017,2017-W-WITF-SVK-01A-2017-15
1639,2017,2017-5067-C
1608,2017,2017-1081-F
1601,2017,2017-0228-C
1486,2017,2017-W-WITF-TUN-17A-2017-15
1063,2017,2017-0808-F
715,2017,2017-0605-F
678,2017,2017-7496-C
562,2017,2017-M-DC-2017-G1-AM-M-PER-ECU-01-D
559,2017,2017-M-DC-2017-WG-PO-CZE-NED-01-D
551,2017,2017-M-DC-2017-G1-AO-M-TPE-CHN-01-D
541,2017,2017-W-FC-2017-WG-M-USA-BLR-01-D
538,2017,2017-M-DC-2017-G1-AM-M-DOM-CHI-01-D
520,2017,2017-M-DC-2017-G2-EPA-M-DEN-RSA-01-D
510,2017,2017-M-DC-2017-WG-PO-JPN-BRA-01-D
504,2017,2017-M-DC-2017-G1-EPA-M-NED-BIH-01-D
501,2017,2017-M-DC-2017-WG-PO-CRO-COL-01-D
497,2017,2017-M-DC-2017-G2-AO-M-PAK-IRI-01-D
496,2017,2017-M-DC-2017-G1-EPA-M-ROU-BLR-01-D
493,2017,2017-M-DC-2017-WG-M-ESP-CRO-01-D
483,2017,2017-M-DC-2017-G1-AO-M-KAZ-CHN-01-D
483,2017,2017-M-DC-2017-WG-M-ITA-BEL-01-D
482,2017,2017-M-DC-2017-G2-EPA-M-SWE-TUR-01-D
466,2017,2017-M-DC-2017-G1-AO-M-NZL-IND-01-D
460,2017,2017-M-DC-2017-G1-EPA-M-BLR-AUT-01-D
456,2017,2017-M-DC-2017-G2-AM-M-BOL-ESA-01-D
453,2017,2017-W-FC-2017-WG2-M-ROU-BEL-01-D
451,2017,2017-M-DC-2017-WG-PO-RUS-HUN-01-D
448,2017,2017-M-DC-2017-WG-M-FRA-SRB-01-D
447,2017,2017-W-FC-2017-WG-PO-GER-UKR-01-D
446,2017,2017-M-DC-2017-G1-AM-M-CHI-COL-01-D
444,2017,2017-M-DC-2017-G2-AM-M-BAR-VEN-01-D
443,2017,2017-M-DC-2017-G1-AM-M-BRA-ECU-01-D
440,2017,2017-M-DC-2017-G2-EPA-M-LTU-GEO-D
439,2017,2017-M-DC-2017-G2-EPA-M-TUR-CYP-01-D
437,2017,2017-M-DC-2017-G1-AO-M-UZB-IND-01-D
435,2017,2017-M-DC-2017-G2-AO-M-PAK-THA-01-D
427,2017,2017-M-DC-2017-G2-AO-M-PHI-THA-01-D
422,2017,2017-M-DC-2017-WG-M-AUS-USA-01-D
421,2017,2017-W-FC-2017-WG2-PO-ROU-GBR-01-D
419,2017,2017-M-DC-2017-WG-PO-ARG-KAZ-01-D
419,2017,2017-M-DC-2017-G1-EPA-M-POR-UKR-01-D
417,2017,2017-M-DC-2017-WG-M-CAN-GBR-01-D
416,2017,2017-M-DC-2017-WG-M-SRB-ESP-01-D
415,2017,2017-W-FC-2017-WG2-PO-ITA-TPE-01-D
410,2017,2017-M-DC-2017-WG-M-JPN-FRA-01-D
410,2017,2017-M-DC-2017-WG-M-BEL-FRA-01-D
408,2017,2017-W-FC-2017-WG-M-BLR-NED-01-D
407,2017,2017-M-DC-2017-G2-AO-M-VIE-HKG-01-D
406,2017,2017-W-FC-2017-WG2-PO-AUS-SRB-01-D
406,2017,2017-M-DC-2017-WG-M-BEL-AUS-01-D
400,2017,2017-M-DC-2017-WG-PO-SUI-BLR-01-D
398,2017,2017-M-DC-2017-WG-M-RUS-SRB-01-D
395,2017,2017-M-DC-2017-G2-EPA-M-MAR-DEN-01-D
394,2017,2017-M-DC-2017-G1-EPA-M-ISR-POR-01-D
393,2017,2017-M-DC-2017-G2-EPA-M-EST-RSA-01-D
393,2017,2017-M-DC-2017-G1-EPA-M-SVK-HUN-01-D
388,2017,2017-W-FC-2017-WG-PO-NED-SVK-01-D
383,2017,2017-M-DC-2017-G2-AM-M-ESA-VEN-01-D
380,2017,2017-M-DC-2017-G2-AM-M-BAH-VEN-01-D
378,2017,2017-M-DC-2017-G2-EPA-M-SWE-TUN-01-D
374,2017,2017-W-FC-2017-WG2-M-UKR-AUS-01-D
372,2017,2017-M-DC-2017-G2-EPA-M-SWE-LTU-01-D
370,2017,2017-M-DC-2017-WG-M-ARG-ITA-01-D
369,2017,2017-M-DC-2017-WG-PO-GER-POR-01-D
367,2017,2017-M-DC-2017-G2-AM-M-BAR-GUA-01-D
366,2017,2017-M-DC-2017-G2-EPA-M-NOR-LAT-01-D
365,2017,2017-W-FC-2017-WG-M-CZE-USA-01-D
365,2017,2017-W-FC-2017-WG-M-BLR-SUI-01-D
363,2017,2017-M-DC-2017-G2-AM-M-BAR-PAR-01-D
359,2017,2017-M-DC-2017-WG-M-SUI-USA-01-D
352,2017,2017-W-FC-2017-WG-M-SUI-FRA-01-D
352,2017,2017-M-DC-2017-WG-M-CZE-AUS-01-D
350,2017,2017-M-DC-2017-G2-EPA-M-LTU-MAD-01-D
350,2017,2017-W-FC-2017-WG-M-CZE-ESP-01-D
347,2017,2017-M-DC-2017-WG-M-FRA-GBR-01-D
346,2017,2017-M-DC-2017-G2-EPA-M-MON-SLO-01-D
337,2017,2017-W-FC-2017-WG2-M-RUS-TPE-01-D
335,2017,2017-M-DC-2017-WG-PO-CAN-IND-01-D
334,2017,2017-M-DC-2017-G2-AM-M-MEX-GUA-01-D
326,2017,2017-M-DC-2017-WG-M-BEL-GER-01-D
321,2017,2017-M-DC-2017-G2-EPA-M-RSA-SLO-01-D
320,2017,2017-W-FC-2017-G2-EPA-A-M-SWE-SLO-01-D
319,2017,2017-M-DC-2017-G2-EPA-M-NOR-DEN-01-D
312,2017,2017-W-FC-2017-WG2-M-SVK-ITA-01-D
310,2017,2017-W-FC-2017-WG-PO-RUS-BEL-01-D
307,2017,2017-W-FC-2017-WG2-PO-CAN-KAZ-01-D
305,2017,2017-M-DC-2017-G1-AO-M-UZB-KOR-01-D
303,2017,2017-W-FC-2017-WG-PO-FRA-ESP-01-D
296,2017,2017-M-DC-2017-G1-EPA-M-POL-BIH-01-D
295,2017,2017-W-FC-2017-G2-AM-D-M-CRC-PAN-01-D
292,2017,2017-W-FC-2017-WG-M-GER-USA-01-D
292,2017,2017-M-DC-2017-G2-EPA-M-FIN-GEO-01-D
291,2017,2017-M-DC-2017-G2-AO-M-INA-PHI-01-D
278,2017,2017-W-FC-2017-G1-AO-A-M-THA-KOR-01-D
278,2017,2017-W-FC-2017-G1-EPA-PPO-POL-SRB-01-D
276,2017,2017-W-FC-2017-G2-AO-C-M-SGP-PAK-01-D
273,2017,2017-W-FC-2017-G2-AM-A-M-ECU-URU-01-D
273,2017,2017-W-FC-2017-G2-EPA-B-M-DEN-EGY-01-D
273,2017,2017-W-FC-2017-G1-EPA-C-M-LAT-POR-01-D
271,2017,2017-W-FC-2017-G1-EPA-C-M-GBR-POR-01-D
268,2017,2017-W-FC-2017-G2-AO-B-M-HKG-POC-01-D
267,2017,2017-W-FC-2017-G2-AO-D-M-KGZ-TJK-01-D
266,2017,2017-W-FC-2017-G1-EPA-C-M-GBR-TUR-01-D
262,2017,2017-W-FC-2017-G2-AO-D-M-INA-KGZ-01-D
257,2017,2017-W-FC-2017-G1-AO-B-M-JPN-PHI-01-D
254,2017,2017-W-FC-2017-G2-AM-PPO-ECU-PUR-01-D
254,2017,2017-W-FC-2017-G1-EPA-D-M-SRB-BUL-01-D
253,2017,2017-W-FC-2017-G1-EPA-B-M-HUN-BIH-01-D
251,2017,2017-W-FC-2017-G2-AM-PPO-GUA-PER-01-D
245,2017,2017-W-FC-2017-G1-AO-B-M-IND-PHI-01-D
244,2017,2017-W-FC-2017-G1-AM-B-M-ARG-COL-01-D
243,2017,2017-W-FC-2017-G2-AO-A-M-UZB-TKM-01-D
243,2017,2017-W-FC-2017-G1-AM-REL-VEN-MEX-01-D
243,2017,2017-W-FC-2017-G1-AO-B-M-JPN-IND-01-D
243,2017,2017-W-FC-2017-G1-AM-A-M-BOL-VEN-01-D
242,2017,2017-W-FC-2017-G2-AM-PP9-12-URU-HON-01-D
236,2017,2017-W-FC-2017-G1-EPA-B-M-CRO-BIH-01-D
234,2017,2017-W-FC-2017-G1-AO-A-M-THA-KAZ-01-D
231,2017,2017-W-FC-2017-G2-AO-PP9-12-TKM-TJK-01-D
231,2017,2017-M-DC-2017-G2-AO-M-KUW-THA-01-D
231,2017,2017-W-FC-2017-G2-AO-A-M-UZB-NZL-01-D
231,2017,2017-W-FC-2017-G1-AO-A-M-KAZ-KOR-01-D
230,2017,2017-W-FC-2017-G1-AO-B-M-CHN-PHI-01-D
229,2017,2017-W-FC-2017-G1-EPA-A-M-POL-GEO-01-D
227,2017,2017-W-FC-2017-G2-AO-D-M-INA-SRI-01-D
226,2017,2017-W-FC-2017-G2-EPA-A-M-RSA-SLO-01-D
226,2017,2017-W-FC-2017-G2-AO-PP1-4-UZB-HKG-01-D
225,2017,2017-W-FC-2017-G2-AO-B-M-POC-IRI-01-D
225,2017,2017-W-FC-2017-G1-AM-B-M-ARG-BRA-01-D
225,2017,2017-W-FC-2017-G1-AO-B-M-CHN-IND-01-D
225,2017,2017-W-FC-2017-G1-AM-PPO-CAN-CHI-01-D
224,2017,2017-W-FC-2017-G1-AM-REL-BOL-BRA-01-D
223,2017,2017-W-FC-2017-G2-AM-A-M-URU-CUB-01-D
223,2017,2017-W-FC-2017-G2-AO-B-M-HKG-IRI-01-D
222,2017,2017-W-FC-2017-G1-EPA-D-M-SRB-ISR-01-D
222,2017,2017-W-FC-2017-G2-EPA-REL-NOR-LTU-01-D
222,2017,2017-W-FC-2017-G1-EPA-C-M-TUR-LAT-01-D
219,2017,2017-W-FC-2017-G2-AM-PP9-12-BAR-BAH-01-D
218,2017,2017-W-FC-2017-G1-EPA-A-M-POL-AUT-01-D
218,2017,2017-W-FC-2017-G1-AM-A-M-CAN-PAR-01-D
215,2017,2017-W-FC-2017-G2-AO-PP9-12-IRI-PAK-01-D
214,2017,2017-W-FC-2017-G2-AM-D-M-CRC-BAH-01-D
214,2017,2017-W-FC-2017-G2-AM-A-M-ECU-CUB-01-D
214,2017,2017-W-FC-2017-G1-EPA-C-M-GBR-LAT-01-D
213,2017,2017-W-FC-2017-G1-AM-B-M-BRA-CHI-01-D
212,2017,2017-W-FC-2017-G1-AM-A-M-PAR-BOL-01-D
210,2017,2017-W-FC-2017-G2-AM-B-M-GUA-DOM-01-D
209,2017,2017-W-FC-2017-G2-AO-C-M-MAS-PAK-01-D
207,2017,2017-W-FC-2017-G2-EPA-B-M-LTU-LUX-01-D
206,2017,2017-W-FC-2017-G2-AO-A-M-TKM-NZL-01-D
206,2017,2017-W-FC-2017-G2-AM-D-M-BAH-PAN-01-D
205,2017,2017-W-FC-2017-G2-AM-D-M-PER-BAH-01-D
204,2017,2017-W-FC-2017-G1-EPA-D-M-ISR-EST-01-D
202,2017,2017-W-FC-2017-G2-AM-B-M-GUA-BAR-01-D
201,2017,2017-W-FC-2017-G1-EPA-PP5-8-HUN-LAT-01-D
201,2017,2017-W-FC-2017-G2-AO-PP1-4-HKG-MAS-01-D
201,2017,2017-W-FC-2017-G1-AM-B-M-ARG-MEX-01-D
197,2017,2017-W-FC-2017-G1-EPA-B-M-CRO-HUN-01-D
196,2017,2017-W-FC-2017-G2-EPA-B-M-DEN-LUX-01-D
195,2017,2017-W-FC-2017-G1-AO-PPO-KAZ-JPN-01-D
194,2017,2017-W-FC-2017-G1-EPA-D-M-BUL-EST-01-D
194,2017,2017-W-FC-2017-G1-AM-B-M-COL-CHI-01-D
193,2017,2017-W-FC-2017-G1-EPA-REL-GEO-ISR-01-D
193,2017,2017-W-FC-2017-G2-AM-B-M-DOM-BAR-01-D
193,2017,2017-W-FC-2017-G2-AM-C-M-PUR-TTO-01-D
191,2017,2017-W-FC-2017-G2-AM-C-M-TTO-HON-01-D
191,2017,2017-W-FC-2017-G2-EPA-B-M-DEN-LTU-01-D
191,2017,2017-W-FC-2017-G1-EPA-D-M-SRB-EST-01-D
190,2017,2017-W-FC-2017-G2-AM-D-M-PER-CRC-01-D
189,2017,2017-W-FC-2017-G1-AM-B-M-MEX-CHI-01-D
189,2017,2017-W-FC-2017-G1-AM-B-M-BRA-COL-01-D
187,2017,2017-W-FC-2017-G1-AO-REL-THA-PHI-01-D
187,2017,2017-W-FC-2017-G1-AM-A-M-CAN-VEN-01-D
187,2017,2017-W-FC-2017-G2-EPA-A-M-NOR-SLO-01-D
185,2017,2017-W-FC-2017-G2-EPA-REL-EGY-RSA-01-D
183,2017,2017-W-FC-2017-G1-AM-B-M-MEX-COL-01-D
182,2017,2017-W-FC-2017-G2-AM-PP5-8-DOM-CRC-01-D
181,2017,2017-W-FC-2017-G1-AM-B-M-ARG-CHI-01-D
179,2017,2017-W-FC-2017-G2-EPA-B-M-LTU-EGY-01-D
177,2017,2017-W-FC-2017-G1-EPA-D-M-ISR-BUL-01-D
176,2017,2017-W-FC-2017-G2-AM-D-M-PER-PAN-01-D
173,2017,2017-W-FC-2017-G1-AM-A-M-CAN-BOL-01-D
173,2017,2017-W-FC-2017-G2-AO-C-M-SGP-MAS-01-D
173,2017,2017-W-FC-2017-G2-AO-PP1-4-UZB-INA-01-D
170,2017,2017-W-FC-2017-G1-AM-A-M-PAR-VEN-01-D
169,2017,2017-W-FC-2017-G2-AM-PP5-8-CUB-TTO-01-D
169,2017,2017-W-FC-2017-G2-AO-PP5-8-POC-SGP-01-D
168,2017,2017-W-FC-2017-G1-EPA-C-M-TUR-POR-01-D
168,2017,2017-W-FC-2017-G2-EPA-A-M-SWE-NOR-01-D
166,2017,2017-W-FC-2017-G1-EPA-PP5-8-AUT-EST-01-D
163,2017,2017-W-FC-2017-G2-AO-D-M-SRI-TJK-01-D
163,2017,2017-W-FC-2017-G1-AO-B-M-CHN-JPN-01-D
160,2017,2017-W-FC-2017-G2-EPA-B-M-EGY-LUX-01-D
158,2017,2017-W-FC-2017-G2-AO-D-M-SRI-KGZ-01-D
156,2017,2017-W-FC-2017-G1-AM-B-M-BRA-MEX-01-D
156,2017,2017-W-FC-2017-G2-AM-C-M-PUR-HON-01-D
155,2017,2017-W-FC-2017-G1-EPA-REL-BIH-POR-01-D
154,2017,2017-W-FC-2017-G2-EPA-PPO-DEN-SWE-01-D
150,2017,2017-W-FC-2017-G1-EPA-PPO-CRO-GBR-01-D
141,2017,2017-W-FC-2017-G1-AO-PP3-4-CHN-KOR-01-D
138,2017,2017-W-FC-2017-G2-AO-PP5-8-NZL-SRI-01-D
135,2017,2017-W-FC-2017-G1-EPA-A-M-GEO-AUT-01-D
135,2017,2017-W-FC-2017-G2-EPA-A-M-SWE-RSA-01-D
125,2017,2017-W-FC-2017-G1-AM-PP3-4-PAR-ARG-01-D
124,2017,2017-W-FC-2017-G2-EPA-A-M-RSA-NOR-01-D
112,2017,2017-W-FC-2017-G2-AO-D-M-INA-TJK-01-D
105,2017,2017-W-FC-2017-G2-EPA-PPO-SLO-LUX-01-D
15979,2018,2018-540-G
15269,2018,2018-520-G
13375,2018,2018-M007-M
13375,2018,2018-M007-PM
12812,2018,2018-560-G
12311,2018,2018-M006-M
12311,2018,2018-M006-PM
8346,2018,2018-M009-P
8346,2018,2018-M009-M
8311,2018,2018-6242-A
8256,2018,2018-1075-P
8052,2018,2018-M021-PM
8052,2018,2018-M021-M
7960,2018,2018-0804-P
7195,2018,2018-580-G
6671,2018,2018-0410-M
6478,2018,2019-2205-C
6343,2018,2018-M015-A
6343,2018,2018-M015-PM
5852,2018,2018-M024-M
5852,2018,2018-M024-PM
5628,2018,2018-0421-M
5612,2018,2018-0425-A
5545,2018,2019-9152-C
5289,2018,2018-0806-P
5119,2018,2018-M016-A
5119,2018,2018-M016-P
5015,2018,2018-9118-C
4975,2018,2018-0360-A
4945,2018,2019-7841-C
4900,2018,2018-W-WITF-POR-22A-2018-15
4890,2018,2018-W-WITF-ESP-13A-2018-25
4885,2018,2018-W-WITF-USA-01A-2018-25
4743,2018,2018-0495-A
4707,2018,2018-W-WITF-TUR-37A-2018-15
4700,2018,2018-W-WITF-USA-12A-2018-80
4700,2018,2018-W-WITF-TUR-19A-2018-15
4691,2018,2018-W-WITF-TUN-07A-2018-15
4690,2018,2018-1003-P
4608,2018,2018-W-WITF-POR-09A-2018-15
4599,2018,2018-3406-C
4595,2018,2018-W-WITF-CHN-05A-2018-15
4562,2018,2018-W-WITF-TUN-04A-2018-15
4561,2018,2018-W-WITF-ITA-18A-2018-15
4512,2018,2018-W-WITF-JPN-06A-2018-25
4428,2018,2018-W-WITF-ITA-33A-2018-25
4425,2018,2018-W-WITF-ITA-15A-2018-60
4420,2018,2018-2001-C
4407,2018,2018-6795-C
4403,2018,2018-W-WITF-SWE-01A-2018-15
4397,2018,2018-W-WITF-ITA-29A-2018-25
4384,2018,2018-W-WITF-TUN-10A-2018-15
4379,2018,2018-W-WITF-TUR-06A-2018-15
4377,2018,2018-7841-C
4376,2018,2018-W-WITF-USA-06A-2018-25
4372,2018,2018-W-WITF-EGY-27A-2018-15
4367,2018,2018-W-WITF-TUR-26A-2018-15
4362,2018,2018-W-WITF-UZB-02A-2018-25
4356,2018,2018-W-WITF-KOR-07A-2018-25
4352,2018,2018-W-WITF-ROU-03A-2018-15
4351,2018,2018-W-WITF-POR-13A-2018-25
4347,2018,2018-1743-C
4341,2018,2018-W-WITF-EGY-11A-2018-15
4337,2018,2018-W-WITF-EGY-14A-2018-15
4335,2018,2018-W-WITF-ESP-24A-2018-15
4328,2018,2018-W-WITF-IND-03A-2018-25
4327,2018,2018-1797-C
4326,2018,2018-W-WITF-ITA-38A-2018-15
4309,2018,2018-W-WITF-SUI-03A-2018-15
4305,2018,2018-W-WITF-UZB-03A-2018-25
4300,2018,2018-0315-A
4298,2018,2018-7746-C
4290,2018,2018-W-WITF-NGR-02A-2018-25
4285,2018,2018-W-WITF-CHN-19A-2018-15
4269,2018,2018-W-WITF-EGY-25A-2018-15
4262,2018,2018-W-WITF-KOR-11A-2018-15
4260,2018,2018-W-WITF-TUN-01A-2018-15
4248,2018,2018-W-WITF-ITA-07A-2018-25
4239,2018,2018-7536-C
4238,2018,2018-7557-C
4238,2018,2018-W-WITF-KAZ-03A-2018-15
4231,2018,2018-1090-C
4230,2018,2018-W-WITF-USA-40A-2018-25
4217,2018,2018-W-WITF-BLR-03A-2018-25
4207,2018,2018-7971-C
4204,2018,2018-W-WITF-TUR-31A-2018-25
4202,2018,2018-W-WITF-ISR-03A-2018-15
4202,2018,2018-W-WITF-ISR-06A-2018-15
4188,2018,2018-9126-C
4185,2018,2018-7011-C
4184,2018,2018-W-WITF-CHN-06A-2018-15
4182,2018,2018-1102-C
4181,2018,2018-0424-A
4179,2018,2018-W-WITF-ESP-16A-2018-15
4177,2018,2018-7876-C
4174,2018,2018-0329-A
4161,2018,2018-W-WITF-ITA-21A-2018-25
4160,2018,2018-W-WITF-THA-02A-2018-15
4160,2018,2018-7083-C
4154,2018,2018-M020-P
4154,2018,2018-M020-A
4154,2018,2018-W-WITF-ITA-03A-2018-15
4138,2018,2018-W-WITF-ISR-02A-2018-15
4138,2018,2018-W-WITF-MEX-01A-2018-25
4138,2018,2018-W-WITF-BRA-04A-2018-15
4134,2018,2018-0717-A
4131,2018,2018-7341-C
4129,2018,2018-7652-C
4128,2018,2018-W-WITF-EGY-16A-2018-15
4127,2018,2018-W-WITF-THA-13A-2018-15
4122,2018,2018-W-WITF-SUI-02A-2018-60
4120,2018,2018-W-WITF-ITA-30A-2018-25
4120,2018,2018-W-WITF-AUS-01A-2018-25
4115,2018,2018-W-WITF-AUS-13A-2018-60
4113,2018,2018-M004-I
4113,2018,2018-M004-A
4107,2018,2018-W-WITF-ITA-08A-2018-25
4106,2018,2018-W-WITF-CHN-17A-2018-15
4102,2018,2018-W-WITF-HUN-08A-2018-15
4092,2018,2018-7697-C
4086,2018,2018-W-WITF-GER-11A-2018-25
4085,2018,2018-W-WITF-EGY-07A-2018-15
4084,2018,2018-1763-C
4072,2018,2018-W-WITF-TUN-14A-2018-15
4062,2018,2019-0891-A
4052,2018,2018-W-WITF-USA-32A-2018-15
4043,2018,2018-W-WITF-TUN-39A-2018-15
4040,2018,2018-W-WITF-UKR-01A-2018-15
4029,2018,2018-W-WITF-FRA-23A-2018-25
4028,2018,2018-W-WITF-GBR-09A-2018-25
4021,2018,2018-W-WITF-TUR-13A-2018-15
4017,2018,2018-0341-A
4012,2018,2018-0451-A
4009,2018,2018-2151-C
4009,2018,2018-7009-C
4008,2018,2018-6307-C
4005,2018,2018-W-WITF-GRE-04A-2018-15
4003,2018,2018-7793-C
4000,2018,2018-W-WITF-ECU-02A-2018-15
3996,2018,2018-W-WITF-NED-04A-2018-15
3993,2018,2018-3473-C
3990,2018,2018-W-WITF-USA-33A-2018-60
3985,2018,2018-W-WITF-NOR-01A-2018-15
3984,2018,2018-6313-C
3976,2018,2018-7648-A
3966,2018,2018-W-WITF-ROU-09A-2018-15
3965,2018,2018-W-WITF-TUR-18A-2018-15
3962,2018,2018-W-WITF-ESP-22A-2018-25
3949,2018,2018-W-WITF-ROU-02A-2018-15
3949,2018,2018-7004-C
3940,2018,2018-0221-C
3933,2018,2018-W-WITF-JPN-14A-2018-15
3932,2018,2018-5067-C
3932,2018,2018-6239-C
3928,2018,2019-M020-P
3928,2018,2019-M020-A
3920,2018,2018-0352-M
3912,2018,2018-5018-C
3911,2018,2018-W-WITF-KOR-06A-2018-15
3905,2018,2018-W-WITF-TUN-42A-2018-15
3900,2018,2018-W-WITF-POR-02A-2018-25
3899,2018,2018-9120-C
3898,2018,2018-5014-M
3895,2018,2018-7707-C
3894,2018,2018-W-WITF-TUN-20A-2018-15
3890,2018,2018-W-WITF-FRA-14A-2018-60
3882,2018,2018-W-WITF-CAN-07A-2018-60
3876,2018,2018-W-WITF-ITA-42A-2018-15
3875,2018,2018-6055-C
3875,2018,2018-0083-C
3873,2018,2018-0558-C
3867,2018,2018-7808-C
3865,2018,2018-W-WITF-ITA-06A-2018-25
3865,2018,2019-W-ITF-HKG-01A-2019-25
3860,2018,2018-0439-A
3859,2018,2018-W-WITF-ITA-14A-2018-25
3857,2018,2018-W-WITF-TUN-12A-2018-15
3855,2018,2018-W-WITF-USA-11A-2018-25
3852,2018,2018-W-WITF-THA-01A-2018-15
3845,2018,2018-W-WITF-CZE-05A-2018-15
3839,2018,2018-W-WITF-ESP-02A-2018-15
